"","gs_name","gene_symbol","ensembl_gene"
"13607","REACTOME_INTERFERON_SIGNALING","HLA-DQB1","ENSG00000179344"
"13608","REACTOME_INTERFERON_SIGNALING","HLA-DQB1","ENSG00000225824"
"13609","REACTOME_INTERFERON_SIGNALING","HLA-DQB1","ENSG00000231286"
"13610","REACTOME_INTERFERON_SIGNALING","HLA-DQB1","ENSG00000233209"
"13611","REACTOME_INTERFERON_SIGNALING","HLA-DQB2","ENSG00000196610"
"13612","REACTOME_INTERFERON_SIGNALING","HLA-DQB2","ENSG00000224305"
"13613","REACTOME_INTERFERON_SIGNALING","HLA-DQB2","ENSG00000226165"
"13614","REACTOME_INTERFERON_SIGNALING","HLA-DQB2","ENSG00000228254"
"13615","REACTOME_INTERFERON_SIGNALING","HLA-DQB2","ENSG00000228813"
"13616","REACTOME_INTERFERON_SIGNALING","HLA-DQB2","ENSG00000229493"
"13617","REACTOME_INTERFERON_SIGNALING","HLA-DQB2","ENSG00000230675"
"13618","REACTOME_INTERFERON_SIGNALING","HLA-DQB2","ENSG00000232629"
"13619","REACTOME_INTERFERON_SIGNALING","HLA-DRA","ENSG00000204287"
"13620","REACTOME_INTERFERON_SIGNALING","HLA-DRA","ENSG00000206308"
"13621","REACTOME_INTERFERON_SIGNALING","HLA-DRA","ENSG00000226260"
"13622","REACTOME_INTERFERON_SIGNALING","HLA-DRA","ENSG00000227993"
"13623","REACTOME_INTERFERON_SIGNALING","HLA-DRA","ENSG00000228987"
"13624","REACTOME_INTERFERON_SIGNALING","HLA-DRA","ENSG00000230726"
"13625","REACTOME_INTERFERON_SIGNALING","HLA-DRA","ENSG00000234794"
"13626","REACTOME_INTERFERON_SIGNALING","HLA-DRB1","ENSG00000196126"
"13627","REACTOME_INTERFERON_SIGNALING","HLA-DRB1","ENSG00000228080"
"13628","REACTOME_INTERFERON_SIGNALING","HLA-DRB3","ENSG00000196101"
"13629","REACTOME_INTERFERON_SIGNALING","HLA-DRB3","ENSG00000231679"
"13630","REACTOME_INTERFERON_SIGNALING","HLA-DRB4","ENSG00000227357"
"13631","REACTOME_INTERFERON_SIGNALING","HLA-DRB4","ENSG00000231021"
"13632","REACTOME_INTERFERON_SIGNALING","HLA-DRB5","ENSG00000198502"
"13633","REACTOME_INTERFERON_SIGNALING","HLA-E","ENSG00000204592"
"13634","REACTOME_INTERFERON_SIGNALING","HLA-E","ENSG00000206493"
"13635","REACTOME_INTERFERON_SIGNALING","HLA-E","ENSG00000225201"
"13636","REACTOME_INTERFERON_SIGNALING","HLA-E","ENSG00000229252"
"13637","REACTOME_INTERFERON_SIGNALING","HLA-E","ENSG00000230254"
"13638","REACTOME_INTERFERON_SIGNALING","HLA-E","ENSG00000233904"
"13639","REACTOME_INTERFERON_SIGNALING","HLA-E","ENSG00000236632"
"13640","REACTOME_INTERFERON_SIGNALING","HLA-F","ENSG00000137403"
"13641","REACTOME_INTERFERON_SIGNALING","HLA-F","ENSG00000204642"
"13642","REACTOME_INTERFERON_SIGNALING","HLA-F","ENSG00000206509"
"13643","REACTOME_INTERFERON_SIGNALING","HLA-F","ENSG00000229698"
"13644","REACTOME_INTERFERON_SIGNALING","HLA-F","ENSG00000235220"
"13645","REACTOME_INTERFERON_SIGNALING","HLA-F","ENSG00000237508"
"13646","REACTOME_INTERFERON_SIGNALING","HLA-G","ENSG00000204632"
"13647","REACTOME_INTERFERON_SIGNALING","HLA-G","ENSG00000206506"
"13648","REACTOME_INTERFERON_SIGNALING","HLA-G","ENSG00000230413"
"13649","REACTOME_INTERFERON_SIGNALING","HLA-G","ENSG00000233095"
"13650","REACTOME_INTERFERON_SIGNALING","HLA-G","ENSG00000235346"
"13651","REACTOME_INTERFERON_SIGNALING","HLA-G","ENSG00000235680"
"13652","REACTOME_INTERFERON_SIGNALING","HLA-G","ENSG00000237216"
"13653","REACTOME_INTERFERON_SIGNALING","HLA-G","ENSG00000276051"
"13654","REACTOME_INTERFERON_SIGNALING","HLA-H","ENSG00000206341"
"13655","REACTOME_INTERFERON_SIGNALING","ICAM1","ENSG00000090339"
"13656","REACTOME_INTERFERON_SIGNALING","IFI27","ENSG00000165949"
"13657","REACTOME_INTERFERON_SIGNALING","IFI27","ENSG00000275214"
"13658","REACTOME_INTERFERON_SIGNALING","IFI30","ENSG00000216490"
"13659","REACTOME_INTERFERON_SIGNALING","IFI35","ENSG00000068079"
"13660","REACTOME_INTERFERON_SIGNALING","IFI6","ENSG00000126709"
"13661","REACTOME_INTERFERON_SIGNALING","IFIT1","ENSG00000185745"
"13662","REACTOME_INTERFERON_SIGNALING","IFIT2","ENSG00000119922"
"13663","REACTOME_INTERFERON_SIGNALING","IFIT3","ENSG00000119917"
"13664","REACTOME_INTERFERON_SIGNALING","IFIT5","ENSG00000152778"
"13665","REACTOME_INTERFERON_SIGNALING","IFITM1","ENSG00000185885"
"13666","REACTOME_INTERFERON_SIGNALING","IFITM2","ENSG00000185201"
"13667","REACTOME_INTERFERON_SIGNALING","IFITM3","ENSG00000142089"
"13668","REACTOME_INTERFERON_SIGNALING","IFNA1","ENSG00000197919"
"13669","REACTOME_INTERFERON_SIGNALING","IFNA10","ENSG00000186803"
"13670","REACTOME_INTERFERON_SIGNALING","IFNA13","ENSG00000233816"
"13671","REACTOME_INTERFERON_SIGNALING","IFNA14","ENSG00000228083"
"13672","REACTOME_INTERFERON_SIGNALING","IFNA16","ENSG00000147885"
"13673","REACTOME_INTERFERON_SIGNALING","IFNA17","ENSG00000234829"
"13674","REACTOME_INTERFERON_SIGNALING","IFNA2","ENSG00000188379"
"13675","REACTOME_INTERFERON_SIGNALING","IFNA21","ENSG00000137080"
"13676","REACTOME_INTERFERON_SIGNALING","IFNA4","ENSG00000236637"
"13677","REACTOME_INTERFERON_SIGNALING","IFNA5","ENSG00000147873"
"13678","REACTOME_INTERFERON_SIGNALING","IFNA6","ENSG00000120235"
"13679","REACTOME_INTERFERON_SIGNALING","IFNA7","ENSG00000214042"
"13680","REACTOME_INTERFERON_SIGNALING","IFNA8","ENSG00000120242"
"13681","REACTOME_INTERFERON_SIGNALING","IFNAR1","ENSG00000142166"
"13682","REACTOME_INTERFERON_SIGNALING","IFNAR2","ENSG00000159110"
"13683","REACTOME_INTERFERON_SIGNALING","IFNB1","ENSG00000171855"
"13684","REACTOME_INTERFERON_SIGNALING","IFNG","ENSG00000111537"
"13685","REACTOME_INTERFERON_SIGNALING","IFNGR1","ENSG00000027697"
"13686","REACTOME_INTERFERON_SIGNALING","IFNGR2","ENSG00000159128"
"13687","REACTOME_INTERFERON_SIGNALING","IFNGR2","ENSG00000262795"
"13688","REACTOME_INTERFERON_SIGNALING","IP6K2","ENSG00000068745"
"13689","REACTOME_INTERFERON_SIGNALING","IRF1","ENSG00000125347"
"13690","REACTOME_INTERFERON_SIGNALING","IRF2","ENSG00000168310"
"13691","REACTOME_INTERFERON_SIGNALING","IRF3","ENSG00000126456"
"13692","REACTOME_INTERFERON_SIGNALING","IRF4","ENSG00000137265"
"13693","REACTOME_INTERFERON_SIGNALING","IRF5","ENSG00000128604"
"13694","REACTOME_INTERFERON_SIGNALING","IRF6","ENSG00000117595"
"13695","REACTOME_INTERFERON_SIGNALING","IRF7","ENSG00000185507"
"13696","REACTOME_INTERFERON_SIGNALING","IRF7","ENSG00000276561"
"13697","REACTOME_INTERFERON_SIGNALING","IRF8","ENSG00000140968"
"13698","REACTOME_INTERFERON_SIGNALING","IRF9","ENSG00000213928"
"13699","REACTOME_INTERFERON_SIGNALING","IRF9","ENSG00000285048"
"13700","REACTOME_INTERFERON_SIGNALING","ISG15","ENSG00000187608"
"13701","REACTOME_INTERFERON_SIGNALING","ISG20","ENSG00000172183"
"13702","REACTOME_INTERFERON_SIGNALING","JAK1","ENSG00000162434"
"13703","REACTOME_INTERFERON_SIGNALING","JAK2","ENSG00000096968"
"13704","REACTOME_INTERFERON_SIGNALING","KPNA1","ENSG00000114030"
"13705","REACTOME_INTERFERON_SIGNALING","KPNA2","ENSG00000182481"
"13706","REACTOME_INTERFERON_SIGNALING","KPNA3","ENSG00000102753"
"13707","REACTOME_INTERFERON_SIGNALING","KPNA4","ENSG00000186432"
"13708","REACTOME_INTERFERON_SIGNALING","KPNA5","ENSG00000196911"
"13709","REACTOME_INTERFERON_SIGNALING","KPNA7","ENSG00000185467"
"13710","REACTOME_INTERFERON_SIGNALING","KPNA7","ENSG00000284068"
"13711","REACTOME_INTERFERON_SIGNALING","KPNB1","ENSG00000108424"
"13712","REACTOME_INTERFERON_SIGNALING","MAPK3","ENSG00000102882"
"13713","REACTOME_INTERFERON_SIGNALING","MID1","ENSG00000101871"
"13714","REACTOME_INTERFERON_SIGNALING","MT2A","ENSG00000125148"
"13715","REACTOME_INTERFERON_SIGNALING","MX1","ENSG00000157601"
"13716","REACTOME_INTERFERON_SIGNALING","MX2","ENSG00000183486"
"13717","REACTOME_INTERFERON_SIGNALING","NCAM1","ENSG00000149294"
"13718","REACTOME_INTERFERON_SIGNALING","NDC1","ENSG00000058804"
"13719","REACTOME_INTERFERON_SIGNALING","NEDD4","ENSG00000069869"
"13720","REACTOME_INTERFERON_SIGNALING","NUP107","ENSG00000111581"
"13721","REACTOME_INTERFERON_SIGNALING","NUP133","ENSG00000069248"
"13722","REACTOME_INTERFERON_SIGNALING","NUP153","ENSG00000124789"
"13723","REACTOME_INTERFERON_SIGNALING","NUP155","ENSG00000113569"
"13724","REACTOME_INTERFERON_SIGNALING","NUP160","ENSG00000030066"
"13725","REACTOME_INTERFERON_SIGNALING","NUP188","ENSG00000095319"
"13726","REACTOME_INTERFERON_SIGNALING","NUP205","ENSG00000155561"
"13727","REACTOME_INTERFERON_SIGNALING","NUP210","ENSG00000132182"
"13728","REACTOME_INTERFERON_SIGNALING","NUP214","ENSG00000126883"
"13729","REACTOME_INTERFERON_SIGNALING","NUP35","ENSG00000163002"
"13730","REACTOME_INTERFERON_SIGNALING","NUP37","ENSG00000075188"
"13731","REACTOME_INTERFERON_SIGNALING","NUP42","ENSG00000136243"
"13732","REACTOME_INTERFERON_SIGNALING","NUP43","ENSG00000120253"
"13733","REACTOME_INTERFERON_SIGNALING","NUP50","ENSG00000093000"
"13734","REACTOME_INTERFERON_SIGNALING","NUP54","ENSG00000138750"
"13735","REACTOME_INTERFERON_SIGNALING","NUP58","ENSG00000139496"
"13736","REACTOME_INTERFERON_SIGNALING","NUP62","ENSG00000213024"
"13737","REACTOME_INTERFERON_SIGNALING","NUP85","ENSG00000125450"
"13738","REACTOME_INTERFERON_SIGNALING","NUP88","ENSG00000108559"
"13739","REACTOME_INTERFERON_SIGNALING","NUP93","ENSG00000102900"
"13740","REACTOME_INTERFERON_SIGNALING","NUP98","ENSG00000110713"
"13741","REACTOME_INTERFERON_SIGNALING","OAS1","ENSG00000089127"
"13742","REACTOME_INTERFERON_SIGNALING","OAS2","ENSG00000111335"
"13743","REACTOME_INTERFERON_SIGNALING","OAS3","ENSG00000111331"
"13744","REACTOME_INTERFERON_SIGNALING","OASL","ENSG00000135114"
"13745","REACTOME_INTERFERON_SIGNALING","PDE12","ENSG00000174840"
"13746","REACTOME_INTERFERON_SIGNALING","PIAS1","ENSG00000033800"
"13747","REACTOME_INTERFERON_SIGNALING","PIN1","ENSG00000127445"
"13748","REACTOME_INTERFERON_SIGNALING","PLCG1","ENSG00000124181"
"13749","REACTOME_INTERFERON_SIGNALING","PML","ENSG00000140464"
"13750","REACTOME_INTERFERON_SIGNALING","POM121","ENSG00000196313"
"13751","REACTOME_INTERFERON_SIGNALING","POM121C","ENSG00000272391"
"13752","REACTOME_INTERFERON_SIGNALING","PPM1B","ENSG00000138032"
"13753","REACTOME_INTERFERON_SIGNALING","PRKCD","ENSG00000163932"
"13754","REACTOME_INTERFERON_SIGNALING","PSMB8","ENSG00000204264"
"13755","REACTOME_INTERFERON_SIGNALING","PSMB8","ENSG00000206298"
"13756","REACTOME_INTERFERON_SIGNALING","PSMB8","ENSG00000226201"
"13757","REACTOME_INTERFERON_SIGNALING","PSMB8","ENSG00000230034"
"13758","REACTOME_INTERFERON_SIGNALING","PSMB8","ENSG00000230669"
"13759","REACTOME_INTERFERON_SIGNALING","PSMB8","ENSG00000231631"
"13760","REACTOME_INTERFERON_SIGNALING","PSMB8","ENSG00000235715"
"13761","REACTOME_INTERFERON_SIGNALING","PSMB8","ENSG00000236443"
"13762","REACTOME_INTERFERON_SIGNALING","PTAFR","ENSG00000169403"
"13763","REACTOME_INTERFERON_SIGNALING","PTPN1","ENSG00000196396"
"13764","REACTOME_INTERFERON_SIGNALING","PTPN11","ENSG00000179295"
"13765","REACTOME_INTERFERON_SIGNALING","PTPN2","ENSG00000175354"
"13766","REACTOME_INTERFERON_SIGNALING","PTPN6","ENSG00000111679"
"13767","REACTOME_INTERFERON_SIGNALING","RAE1","ENSG00000101146"
"13768","REACTOME_INTERFERON_SIGNALING","RANBP2","ENSG00000153201"
"13769","REACTOME_INTERFERON_SIGNALING","RNASEL","ENSG00000135828"
"13770","REACTOME_INTERFERON_SIGNALING","RPS27A","ENSG00000143947"
"13771","REACTOME_INTERFERON_SIGNALING","RSAD2","ENSG00000134321"
"13772","REACTOME_INTERFERON_SIGNALING","SAMHD1","ENSG00000101347"
"13773","REACTOME_INTERFERON_SIGNALING","SEC13","ENSG00000157020"
"13774","REACTOME_INTERFERON_SIGNALING","SEH1L","ENSG00000085415"
"13775","REACTOME_INTERFERON_SIGNALING","SOCS1","ENSG00000185338"
"13776","REACTOME_INTERFERON_SIGNALING","SOCS3","ENSG00000184557"
"13777","REACTOME_INTERFERON_SIGNALING","SP100","ENSG00000067066"
"13778","REACTOME_INTERFERON_SIGNALING","STAT1","ENSG00000115415"
"13779","REACTOME_INTERFERON_SIGNALING","STAT2","ENSG00000170581"
"13780","REACTOME_INTERFERON_SIGNALING","SUMO1","ENSG00000116030"
"13781","REACTOME_INTERFERON_SIGNALING","TPR","ENSG00000047410"
"13782","REACTOME_INTERFERON_SIGNALING","TRIM10","ENSG00000137394"
"13783","REACTOME_INTERFERON_SIGNALING","TRIM10","ENSG00000204613"
"13784","REACTOME_INTERFERON_SIGNALING","TRIM10","ENSG00000227472"
"13785","REACTOME_INTERFERON_SIGNALING","TRIM10","ENSG00000229346"
"13786","REACTOME_INTERFERON_SIGNALING","TRIM10","ENSG00000229381"
"13787","REACTOME_INTERFERON_SIGNALING","TRIM10","ENSG00000235025"
"13788","REACTOME_INTERFERON_SIGNALING","TRIM10","ENSG00000237192"
"13789","REACTOME_INTERFERON_SIGNALING","TRIM10","ENSG00000237703"
"13790","REACTOME_INTERFERON_SIGNALING","TRIM14","ENSG00000106785"
"13791","REACTOME_INTERFERON_SIGNALING","TRIM17","ENSG00000162931"
"13792","REACTOME_INTERFERON_SIGNALING","TRIM17","ENSG00000285344"
"13793","REACTOME_INTERFERON_SIGNALING","TRIM2","ENSG00000109654"
"13794","REACTOME_INTERFERON_SIGNALING","TRIM21","ENSG00000132109"
"13795","REACTOME_INTERFERON_SIGNALING","TRIM22","ENSG00000132274"
"13796","REACTOME_INTERFERON_SIGNALING","TRIM25","ENSG00000121060"
"13797","REACTOME_INTERFERON_SIGNALING","TRIM26","ENSG00000137313"
"13798","REACTOME_INTERFERON_SIGNALING","TRIM26","ENSG00000226060"
"13799","REACTOME_INTERFERON_SIGNALING","TRIM26","ENSG00000228881"
"13800","REACTOME_INTERFERON_SIGNALING","TRIM26","ENSG00000230230"
"13801","REACTOME_INTERFERON_SIGNALING","TRIM26","ENSG00000231002"
"13802","REACTOME_INTERFERON_SIGNALING","TRIM26","ENSG00000231641"
"13803","REACTOME_INTERFERON_SIGNALING","TRIM26","ENSG00000234046"
"13804","REACTOME_INTERFERON_SIGNALING","TRIM26","ENSG00000234127"
"13805","REACTOME_INTERFERON_SIGNALING","TRIM29","ENSG00000137699"
"13806","REACTOME_INTERFERON_SIGNALING","TRIM3","ENSG00000110171"
"13807","REACTOME_INTERFERON_SIGNALING","TRIM31","ENSG00000137397"
"13808","REACTOME_INTERFERON_SIGNALING","TRIM31","ENSG00000204616"
"13809","REACTOME_INTERFERON_SIGNALING","TRIM31","ENSG00000223531"
"13810","REACTOME_INTERFERON_SIGNALING","TRIM31","ENSG00000224168"
"13811","REACTOME_INTERFERON_SIGNALING","TRIM31","ENSG00000225130"
"13812","REACTOME_INTERFERON_SIGNALING","TRIM31","ENSG00000233573"
"13813","REACTOME_INTERFERON_SIGNALING","TRIM34","ENSG00000258659"
"13814","REACTOME_INTERFERON_SIGNALING","TRIM35","ENSG00000104228"
"13815","REACTOME_INTERFERON_SIGNALING","TRIM38","ENSG00000112343"
"13816","REACTOME_INTERFERON_SIGNALING","TRIM45","ENSG00000134253"
"13817","REACTOME_INTERFERON_SIGNALING","TRIM46","ENSG00000163462"
"13818","REACTOME_INTERFERON_SIGNALING","TRIM48","ENSG00000150244"
"13819","REACTOME_INTERFERON_SIGNALING","TRIM5","ENSG00000132256"
"13820","REACTOME_INTERFERON_SIGNALING","TRIM6","ENSG00000121236"
"13821","REACTOME_INTERFERON_SIGNALING","TRIM62","ENSG00000116525"
"13822","REACTOME_INTERFERON_SIGNALING","TRIM68","ENSG00000167333"
"13823","REACTOME_INTERFERON_SIGNALING","TRIM8","ENSG00000171206"
"13824","REACTOME_INTERFERON_SIGNALING","TYK2","ENSG00000105397"
"13825","REACTOME_INTERFERON_SIGNALING","UBA52","ENSG00000221983"
"13826","REACTOME_INTERFERON_SIGNALING","UBA7","ENSG00000182179"
"13827","REACTOME_INTERFERON_SIGNALING","UBB","ENSG00000170315"
"13828","REACTOME_INTERFERON_SIGNALING","UBC","ENSG00000150991"
"13829","REACTOME_INTERFERON_SIGNALING","UBE2E1","ENSG00000170142"
"13830","REACTOME_INTERFERON_SIGNALING","UBE2L6","ENSG00000156587"
"13831","REACTOME_INTERFERON_SIGNALING","UBE2N","ENSG00000177889"
"13832","REACTOME_INTERFERON_SIGNALING","USP18","ENSG00000184979"
"13833","REACTOME_INTERFERON_SIGNALING","USP41","ENSG00000161133"
"13834","REACTOME_INTERFERON_SIGNALING","VCAM1","ENSG00000162692"
"13835","REACTOME_INTERFERON_SIGNALING","XAF1","ENSG00000132530"
"13836","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","ACKR1","ENSG00000213088"
"13837","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","ACKR2","ENSG00000144648"
"13838","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","ACKR3","ENSG00000144476"
"13839","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","ACKR4","ENSG00000129048"
"13840","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","AGT","ENSG00000135744"
"13841","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","AGTR1","ENSG00000144891"
"13842","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","AGTR2","ENSG00000180772"
"13843","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","ANXA1","ENSG00000135046"
"13844","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","APLN","ENSG00000171388"
"13845","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","APLNR","ENSG00000134817"
"13846","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","APP","ENSG00000142192"
"13847","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","AVP","ENSG00000101200"
"13848","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","AVPR1A","ENSG00000166148"
"13849","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","AVPR1B","ENSG00000198049"
"13850","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","AVPR2","ENSG00000126895"
"13851","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","BDKRB1","ENSG00000100739"
"13852","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","BDKRB2","ENSG00000168398"
"13853","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","BRS3","ENSG00000102239"
"13854","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","C3","ENSG00000125730"
"13855","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","C3AR1","ENSG00000171860"
"13856","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","C5","ENSG00000106804"
"13857","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","C5AR1","ENSG00000197405"
"13858","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","C5AR2","ENSG00000134830"
"13859","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCK","ENSG00000187094"
"13860","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCKAR","ENSG00000163394"
"13861","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCKBR","ENSG00000110148"
"13862","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL1","ENSG00000108702"
"13863","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL11","ENSG00000172156"
"13864","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL13","ENSG00000181374"
"13865","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL16","ENSG00000275095"
"13866","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL16","ENSG00000275152"
"13867","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL17","ENSG00000102970"
"13868","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL19","ENSG00000172724"
"13869","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL2","ENSG00000108691"
"13870","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL20","ENSG00000115009"
"13871","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL21","ENSG00000137077"
"13872","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL22","ENSG00000102962"
"13873","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL23","ENSG00000274736"
"13874","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL23","ENSG00000276114"
"13875","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL25","ENSG00000131142"
"13876","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL27","ENSG00000213927"
"13877","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL28","ENSG00000151882"
"13878","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL3","ENSG00000274221"
"13879","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL3","ENSG00000277632"
"13880","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL3","ENSG00000278567"
"13881","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL3L1","ENSG00000277336"
"13882","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL3L1","ENSG00000277768"
"13883","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL3L1","ENSG00000277796"
"13884","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL3L3","ENSG00000276085"
"13885","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL4","ENSG00000275302"
"13886","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL4","ENSG00000275824"
"13887","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL4","ENSG00000277943"
"13888","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL5","ENSG00000271503"
"13889","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL5","ENSG00000274233"
"13890","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCL7","ENSG00000108688"
"13891","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCR1","ENSG00000163823"
"13892","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCR10","ENSG00000184451"
"13893","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCR2","ENSG00000121807"
"13894","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCR3","ENSG00000183625"
"13895","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCR4","ENSG00000183813"
"13896","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCR5","ENSG00000160791"
"13897","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCR6","ENSG00000112486"
"13898","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCR7","ENSG00000126353"
"13899","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCR8","ENSG00000179934"
"13900","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCR9","ENSG00000173585"
"13901","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CCRL2","ENSG00000121797"
"13902","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CORT","ENSG00000241563"
"13903","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CX3CL1","ENSG00000006210"
"13904","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CX3CR1","ENSG00000168329"
"13905","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CXCL1","ENSG00000163739"
"13906","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CXCL10","ENSG00000169245"
"13907","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CXCL11","ENSG00000169248"
"13908","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CXCL12","ENSG00000107562"
"13909","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CXCL13","ENSG00000156234"
"13910","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CXCL16","ENSG00000161921"
"13911","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CXCL2","ENSG00000081041"
"13912","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CXCL3","ENSG00000163734"
"13913","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CXCL5","ENSG00000163735"
"13914","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CXCL6","ENSG00000124875"
"13915","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CXCL8","ENSG00000169429"
"13916","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CXCL9","ENSG00000138755"
"13917","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CXCR1","ENSG00000163464"
"13918","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CXCR2","ENSG00000180871"
"13919","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CXCR3","ENSG00000186810"
"13920","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CXCR4","ENSG00000121966"
"13921","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CXCR5","ENSG00000160683"
"13922","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","CXCR6","ENSG00000172215"
"13923","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","ECE1","ENSG00000117298"
"13924","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","ECE2","ENSG00000145194"
"13925","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","EDN1","ENSG00000078401"
"13926","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","EDN2","ENSG00000127129"
